Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
136,CA-2017-777956,03/04/2017,06/04/2017,Second Class,BB-16393,Customer BB-16393,Consumer,United States,Philadelphia,Texas,60339,West,FUR-TA-30794858,Furniture,Tables,Tables Item 85,241.32
137,CA-2015-478741,26/04/2015,01/05/2015,Standard Class,DD-55012,Customer DD-55012,Corporate,United States,Chicago,Washington,79903,Central,TEC-MA-51490997,Technology,Machines,Machines Item 30,138.75
138,CA-2018-301413,06/06/2018,11/06/2018,First Class,CC-82213,Customer CC-82213,Home Office,United States,New York City,Pennsylvania,67478,South,TEC-PH-13067327,Technology,Phones,Phones Item 65,1223.77
139,CA-2018-860329,20/01/2018,22/01/2018,Second Class,AA-41412,Customer AA-41412,Home Office,United States,San Francisco,Washington,80959,East,TEC-AC-12738635,Technology,Accessories,Accessories Item 87,1414.31
140,CA-2018-700164,13/02/2018,16/02/2018,Standard Class,CC-46450,Customer CC-46450,Corporate,United States,Philadelphia,California,27156,South,TEC-CO-29482398,Technology,Copiers,Copiers Item 38,615.01
141,CA-2016-796817,20/12/2016,21/12/2016,Same Day,AA-26954,Customer AA-26954,Corporate,United States,Los Angeles,California,70326,Central,OFF-PA-43435236,Office Supplies,Paper,Paper Item 27,173.1
142,CA-2018-275525,18/08/2018,19/08/2018,Second Class,AA-73765,Customer AA-73765,Consumer,United States,San Francisco,California,27868,Central,FUR-CH-43131927,Furniture,Chairs,Chairs Item 31,878.45
143,CA-2016-363885,06/06/2016,08/06/2016,Second Class,CC-77526,Customer CC-77526,Home Office,United States,San Francisco,New York,69273,Central,OFF-PA-10246381,Office Supplies,Paper,Paper Item 48,82.73
144,CA-2017-823697,16/09/2017,18/09/2017,Second Class,DD-64908,Customer DD-64908,Consumer,United States,Seattle,California,85604,West,TEC-CO-44602397,Technology,Copiers,Copiers Item 22,248.86
145,CA-2018-946850,18/08/2018,20/08/2018,Second Class,BB-34873,Customer BB-34873,Consumer,United States,San Francisco,California,77004,West,OFF-LA-38616905,Office Supplies,Labels,Labels Item 2,167.23
146,CA-2015-504918,15/10/2015,19/10/2015,Standard Class,CC-10094,Customer CC-10094,Home Office,United States,Chicago,Pennsylvania,70334,East,FUR-BO-60579165,Furniture,Bookcases,Bookcases Item 18,647.79
147,CA-2016-881181,17/04/2016,22/04/2016,Standard Class,DD-85141,Customer DD-85141,Corporate,United States,Los Angeles,California,49433,South,OFF-BI-63045023,Office Supplies,Binders,Binders Item 85,158.17
148,CA-2017-711111,28/01/2017,01/02/2017,First Class,DD-40368,Customer DD-40368,Consumer,United States,Philadelphia,New York,98201,East,FUR-FU-39612389,Furniture,Furnishings,Furnishings Item 68,518.4
149,CA-2018-862235,14/02/2018,19/02/2018,Standard Class,BB-46226,Customer BB-46226,Consumer,United States,Chicago,Texas,20898,West,TEC-AC-13288929,Technology,Accessories,Accessories Item 16,779.55
150,CA-2016-540896,05/08/2016,10/08/2016,Second Class,CC-67625,Customer CC-67625,Corporate,United States,Houston,New York,26356,South,OFF-AR-81337677,Office Supplies,Art,Art Item 56,170.31
151,CA-2018-605134,24/11/2018,28/11/2018,Standard Class,CC-27522,Customer CC-27522,Consumer,United States,Los Angeles,Illinois,35610,West,TEC-CO-39583581,Technology,Copiers,Copiers Item 55,2286.71
152,CA-2018-851099,20/12/2018,22/12/2018,Second Class,CC-30414,Customer CC-30414,Consumer,United States,Houston,California,98764,Central,OFF-AP-93886202,Office Supplies,Appliances,Appliances Item 9,90.08
153,CA-2016-971921,26/01/2016,27/01/2016,Second Class,AA-72094,Customer AA-72094,Home Office,United States,Houston,Washington,44206,East,OFF-LA-88486771,Office Supplies,Labels,Labels Item 21,77.57
154,CA-2015-861003,01/04/2015,07/04/2015,Second Class,CC-29863,Customer CC-29863,Home Office,United States,San Francisco,Illinois,59875,Central,TEC-MA-94227020,Technology,Machines,Machines Item 3,102.01
155,CA-2017-931450,09/01/2017,13/01/2017,Same Day,CC-92091,Customer CC-92091,Consumer,United States,New York City,New York,70026,East,OFF-FA-89507550,Office Supplies,Fasteners,Fasteners Item 19,17.32
156,CA-2018-612850,08/06/2018,12/06/2018,Same Day,AA-73753,Customer AA-73753,Consumer,United States,San Francisco,Illinois,78231,West,OFF-AP-32280427,Office Supplies,Appliances,Appliances Item 18,256.66
157,CA-2017-529552,05/02/2017,08/02/2017,First Class,DD-27470,Customer DD-27470,Consumer,United States,Chicago,New York,36406,Central,TEC-CO-97998481,Technology,Copiers,Copiers Item 64,961.11
158,CA-2017-480801,12/10/2017,16/10/2017,Standard Class,AA-63321,Customer AA-63321,Consumer,United States,Chicago,New York,36767,West,FUR-TA-23055211,Furniture,Tables,Tables Item 31,697.87
159,CA-2017-108006,11/09/2017,15/09/2017,Same Day,CC-42764,Customer CC-42764,Corporate,United States,San Francisco,Washington,56736,South,TEC-MA-35344984,Technology,Machines,Machines Item 68,320.13
160,CA-2017-359973,10/06/2017,13/06/2017,Second Class,CC-39392,Customer CC-39392,Consumer,United States,San Francisco,California,17331,South,FUR-BO-34488349,Furniture,Bookcases,Bookcases Item 61,229.66
161,CA-2017-304572,20/01/2017,25/01/2017,Standard Class,AA-89926,Customer AA-89926,Consumer,United States,New York City,Texas,70192,South,OFF-AP-96872887,Office Supplies,Appliances,Appliances Item 81,46.12
162,CA-2016-871810,08/04/2016,13/04/2016,First Class,AA-63324,Customer AA-63324,Consumer,United States,Seattle,Washington,65181,West,FUR-TA-40310752,Furniture,Tables,Tables Item 98,805.36
163,CA-2017-258737,25/03/2017,27/03/2017,First Class,BB-15969,Customer BB-15969,Corporate,United States,New York City,Texas,72729,East,FUR-BO-30166745,Furniture,Bookcases,Bookcases Item 95,892.67
164,CA-2017-182182,09/01/2017,14/01/2017,First Class,AA-82305,Customer AA-82305,Corporate,United States,Los Angeles,Pennsylvania,63169,South,FUR-TA-43595849,Furniture,Tables,Tables Item 82,392.8
165,CA-2015-351048,29/05/2015,01/06/2015,Standard Class,DD-44291,Customer DD-44291,Home Office,United States,New York City,Washington,71689,West,TEC-CO-54811344,Technology,Copiers,Copiers Item 81,913.31
166,CA-2015-876822,26/12/2015,28/12/2015,Standard Class,DD-70840,Customer DD-70840,Corporate,United States,Philadelphia,New York,56052,Central,OFF-FA-39896049,Office Supplies,Fasteners,Fasteners Item 89,30.49
167,CA-2015-792932,04/12/2015,10/12/2015,Second Class,AA-72813,Customer AA-72813,Consumer,United States,Philadelphia,California,27754,West,TEC-PH-73188369,Technology,Phones,Phones Item 89,406.41
168,CA-2017-763884,24/04/2017,30/04/2017,Standard Class,AA-92164,Customer AA-92164,Corporate,United States,Houston,California,66621,South,OFF-LA-33494388,Office Supplies,Labels,Labels Item 10,27.82
169,CA-2017-916416,03/03/2017,09/03/2017,Second Class,CC-61623,Customer CC-61623,Consumer,United States,Philadelphia,Washington,64068,South,FUR-TA-37328343,Furniture,Tables,Tables Item 45,405.14
170,CA-2015-407919,03/03/2015,05/03/2015,Same Day,DD-28985,Customer DD-28985,Home Office,United States,Houston,Washington,98582,East,OFF-AP-85935579,Office Supplies,Appliances,Appliances Item 2,77.95
171,CA-2017-955782,29/11/2017,01/12/2017,Same Day,DD-82289,Customer DD-82289,Home Office,United States,Houston,California,39827,East,OFF-AP-48138946,Office Supplies,Appliances,Appliances Item 30,107.83
172,CA-2018-766065,30/08/2018,05/09/2018,Same Day,AA-99220,Customer AA-99220,Corporate,United States,Philadelphia,Texas,66964,South,OFF-LA-54708678,Office Supplies,Labels,Labels Item 29,205.67
173,CA-2017-294038,06/10/2017,11/10/2017,Same Day,AA-72877,Customer AA-72877,Consumer,United States,Chicago,New York,76020,South,OFF-LA-59804500,Office Supplies,Labels,Labels Item 49,85.59
174,CA-2016-269295,14/07/2016,19/07/2016,Same Day,AA-38917,Customer AA-38917,Corporate,United States,Los Angeles,Illinois,65001,Central,TEC-CO-24695851,Technology,Copiers,Copiers Item 3,944.23
175,CA-2015-351385,25/08/2015,27/08/2015,Standard Class,CC-86666,Customer CC-86666,Corporate,United States,Houston,New York,95485,West,TEC-AC-84179656,Technology,Accessories,Accessories Item 48,766.04
176,CA-2018-227287,08/05/2018,13/05/2018,Same Day,DD-36272,Customer DD-36272,Consumer,United States,Chicago,Illinois,14795,East,TEC-CO-12576609,Technology,Copiers,Copiers Item 17,1517.35
177,CA-2016-953607,11/08/2016,15/08/2016,First Class,AA-87315,Customer AA-87315,Corporate,United States,San Francisco,Illinois,40042,Central,TEC-MA-92138223,Technology,Machines,Machines Item 89,1063.97
178,CA-2016-384764,02/06/2016,08/06/2016,Standard Class,DD-96221,Customer DD-96221,Corporate,United States,San Francisco,Illinois,65125,South,TEC-AC-83726074,Technology,Accessories,Accessories Item 83,803.66
179,CA-2015-839686,29/10/2015,04/11/2015,First Class,DD-33630,Customer DD-33630,Corporate,United States,San Francisco,Pennsylvania,61562,Central,OFF-BI-47563079,Office Supplies,Binders,Binders Item 3,71.71
180,CA-2016-522955,11/09/2016,15/09/2016,Standard Class,CC-71595,Customer CC-71595,Consumer,United States,Chicago,Texas,72534,West,TEC-MA-93097497,Technology,Machines,Machines Item 50,103.87
181,CA-2018-536493,09/02/2018,12/02/2018,Standard Class,AA-28431,Customer AA-28431,Corporate,United States,Seattle,Pennsylvania,89023,Central,TEC-PH-21122667,Technology,Phones,Phones Item 15,1087.36
182,CA-2017-477214,02/03/2017,08/03/2017,Second Class,BB-80005,Customer BB-80005,Home Office,United States,San Francisco,Illinois,45624,West,FUR-TA-51831957,Furniture,Tables,Tables Item 65,854.1
183,CA-2016-847692,04/12/2016,06/12/2016,First Class,DD-38178,Customer DD-38178,Home Office,United States,Chicago,Illinois,61023,South,OFF-AP-82517133,Office Supplies,Appliances,Appliances Item 16,134.83
184,CA-2017-175797,25/08/2017,26/08/2017,Second Class,CC-35547,Customer CC-35547,Home Office,United States,Houston,Texas,93596,Central,OFF-AP-57115234,Office Supplies,Appliances,Appliances Item 1,58.23
185,CA-2016-830025,18/01/2016,20/01/2016,Same Day,AA-27732,Customer AA-27732,Home Office,United States,Houston,California,54495,Central,OFF-FA-42178973,Office Supplies,Fasteners,Fasteners Item 75,48.13
186,CA-2017-132654,01/12/2017,02/12/2017,Second Class,AA-69333,Customer AA-69333,Corporate,United States,New York City,California,44855,East,OFF-BI-37404528,Office Supplies,Binders,Binders Item 17,243.76
187,CA-2018-772120,01/12/2018,03/12/2018,Second Class,AA-16590,Customer AA-16590,Home Office,United States,Houston,California,46281,East,TEC-MA-56659552,Technology,Machines,Machines Item 58,526.48
188,CA-2018-792688,05/04/2018,09/04/2018,Standard Class,BB-69347,Customer BB-69347,Corporate,United States,Seattle,New York,10143,East,FUR-TA-24191923,Furniture,Tables,Tables Item 12,723.42
189,CA-2017-946712,13/03/2017,17/03/2017,First Class,CC-13397,Customer CC-13397,Consumer,United States,Seattle,Illinois,13243,South,OFF-BI-91964627,Office Supplies,Binders,Binders Item 90,87.43
190,CA-2018-121620,30/07/2018,31/07/2018,Second Class,BB-80662,Customer BB-80662,Home Office,United States,Los Angeles,New York,18605,South,FUR-TA-87708425,Furniture,Tables,Tables Item 47,113.2
191,CA-2016-401903,10/09/2016,16/09/2016,First Class,CC-60416,Customer CC-60416,Consumer,United States,San Francisco,Washington,69096,Central,TEC-PH-78631268,Technology,Phones,Phones Item 28,994.49
192,CA-2017-253021,25/01/2017,26/01/2017,First Class,BB-54198,Customer BB-54198,Home Office,United States,Houston,Pennsylvania,33974,Central,TEC-CO-23180930,Technology,Copiers,Copiers Item 72,155.29
193,CA-2016-641461,04/04/2016,07/04/2016,Standard Class,CC-59742,Customer CC-59742,Corporate,United States,Los Angeles,Washington,17969,Central,TEC-CO-91276638,Technology,Copiers,Copiers Item 85,1083.29
194,CA-2018-159667,01/02/2018,02/02/2018,Standard Class,DD-57835,Customer DD-57835,Corporate,United States,Seattle,Washington,42379,West,OFF-AP-72263614,Office Supplies,Appliances,Appliances Item 46,78.55
195,CA-2017-913627,24/03/2017,26/03/2017,First Class,BB-25756,Customer BB-25756,Home Office,United States,Philadelphia,New York,99741,East,OFF-AR-70962863,Office Supplies,Art,Art Item 23,82.76
196,CA-2018-557357,08/04/2018,11/04/2018,Standard Class,BB-60861,Customer BB-60861,Corporate,United States,San Francisco,Texas,53993,Central,TEC-AC-61960398,Technology,Accessories,Accessories Item 78,471.19
197,CA-2017-914113,09/04/2017,10/04/2017,Same Day,BB-67309,Customer BB-67309,Home Office,United States,San Francisco,Texas,46225,East,OFF-PA-80592106,Office Supplies,Paper,Paper Item 62,66.76
198,CA-2015-839237,29/06/2015,30/06/2015,First Class,AA-75920,Customer AA-75920,Home Office,United States,Houston,California,71698,Central,TEC-PH-54782488,Technology,Phones,Phones Item 87,790.27
199,CA-2018-909427,20/03/2018,25/03/2018,Second Class,AA-90747,Customer AA-90747,Corporate,United States,Philadelphia,New York,71277,South,OFF-BI-88063658,Office Supplies,Binders,Binders Item 99,34.95
200,CA-2017-227150,20/10/2017,22/10/2017,Same Day,DD-22034,Customer DD-22034,Corporate,United States,Philadelphia,Illinois,32770,Central,OFF-FA-77411802,Office Supplies,Fasteners,Fasteners Item 73,110.17
201,CA-2015-964951,23/05/2015,27/05/2015,First Class,CC-68175,Customer CC-68175,Home Office,United States,New York City,Pennsylvania,66226,East,OFF-AP-64980933,Office Supplies,Appliances,Appliances Item 80,130.47
202,CA-2016-732731,21/04/2016,25/04/2016,Same Day,DD-29033,Customer DD-29033,Corporate,United States,Houston,New York,12453,West,OFF-FA-35078626,Office Supplies,Fasteners,Fasteners Item 44,107.1
203,CA-2018-595789,13/07/2018,15/07/2018,Standard Class,BB-35305,Customer BB-35305,Home Office,United States,San Francisco,Pennsylvania,73224,South,TEC-PH-45639676,Technology,Phones,Phones Item 51,590.42
204,CA-2018-865144,13/01/2018,19/01/2018,Same Day,CC-20332,Customer CC-20332,Consumer,United States,New York City,Washington,67943,East,FUR-BO-35516289,Furniture,Bookcases,Bookcases Item 36,326.3
205,CA-2017-246182,17/04/2017,22/04/2017,First Class,BB-55588,Customer BB-55588,Corporate,United States,San Francisco,Washington,18721,East,FUR-CH-52205814,Furniture,Chairs,Chairs Item 62,962.42
206,CA-2017-433663,23/08/2017,29/08/2017,First Class,BB-22128,Customer BB-22128,Consumer,United States,New York City,Texas,10107,South,TEC-CO-61282456,Technology,Copiers,Copiers Item 77,312.06
207,CA-2016-631814,22/11/2016,27/11/2016,Standard Class,CC-13247,Customer CC-13247,Corporate,United States,San Francisco,Washington,65429,South,FUR-FU-39416496,Furniture,Furnishings,Furnishings Item 69,906.0
208,CA-2015-496858,20/06/2015,21/06/2015,Second Class,CC-35984,Customer CC-35984,Home Office,United States,Los Angeles,Pennsylvania,85744,South,OFF-AR-39425843,Office Supplies,Art,Art Item 79,49.24
209,CA-2017-680576,25/12/2017,26/12/2017,Standard Class,BB-23885,Customer BB-23885,Home Office,United States,New York City,Washington,21813,Central,OFF-PA-26247776,Office Supplies,Paper,Paper Item 35,26.41
210,CA-2017-860021,13/09/2017,19/09/2017,Standard Class,DD-56866,Customer DD-56866,Home Office,United States,Chicago,Illinois,95153,East,TEC-AC-23145218,Technology,Accessories,Accessories Item 42,366.55
211,CA-2017-441591,28/11/2017,02/12/2017,First Class,CC-23461,Customer CC-23461,Home Office,United States,San Francisco,New York,43018,East,OFF-AP-19804566,Office Supplies,Appliances,Appliances Item 1,188.97
212,CA-2018-681050,06/04/2018,10/04/2018,Standard Class,BB-36557,Customer BB-36557,Corporate,United States,New York City,Washington,30816,West,OFF-LA-98073808,Office Supplies,Labels,Labels Item 68,245.11
213,CA-2016-138131,28/03/2016,03/04/2016,Same Day,CC-15851,Customer CC-15851,Consumer,United States,Philadelphia,Illinois,77725,West,OFF-LA-49177202,Office Supplies,Labels,Labels Item 30,154.17
214,CA-2018-162033,10/08/2018,16/08/2018,First Class,AA-12841,Customer AA-12841,Corporate,United States,Chicago,Illinois,56094,South,TEC-CO-80292062,Technology,Copiers,Copiers Item 95,1386.44
215,CA-2016-591319,08/01/2016,13/01/2016,Same Day,AA-29680,Customer AA-29680,Home Office,United States,Houston,California,47372,Central,OFF-AP-13534748,Office Supplies,Appliances,Appliances Item 80,65.18
216,CA-2017-476277,18/05/2017,20/05/2017,Same Day,BB-89836,Customer BB-89836,Corporate,United States,New York City,Texas,93158,Central,FUR-CH-79056223,Furniture,Chairs,Chairs Item 74,109.44
217,CA-2015-621241,23/07/2015,25/07/2015,Standard Class,DD-58509,Customer DD-58509,Home Office,United States,New York City,Pennsylvania,56651,South,OFF-AR-44114931,Office Supplies,Art,Art Item 58,172.36
218,CA-2017-724637,26/01/2017,28/01/2017,First Class,DD-40659,Customer DD-40659,Consumer,United States,Seattle,Washington,70680,East,OFF-LA-90538984,Office Supplies,Labels,Labels Item 94,116.56
219,CA-2016-153380,25/09/2016,29/09/2016,Second Class,BB-16611,Customer BB-16611,Home Office,United States,San Francisco,Illinois,18524,East,FUR-TA-46884699,Furniture,Tables,Tables Item 95,769.1
220,CA-2018-647578,28/08/2018,30/08/2018,Same Day,CC-52305,Customer CC-52305,Consumer,United States,Chicago,Washington,19342,Central,FUR-FU-95864031,Furniture,Furnishings,Furnishings Item 25,409.25
221,CA-2018-540637,02/01/2018,04/01/2018,First Class,DD-15394,Customer DD-15394,Home Office,United States,San Francisco,Texas,15030,South,FUR-CH-84690867,Furniture,Chairs,Chairs Item 8,483.15
222,CA-2017-513249,29/03/2017,01/04/2017,Same Day,CC-10969,Customer CC-10969,Corporate,United States,Philadelphia,Illinois,45126,East,FUR-FU-21273284,Furniture,Furnishings,Furnishings Item 12,322.51
223,CA-2016-387319,03/03/2016,04/03/2016,First Class,DD-19960,Customer DD-19960,Consumer,United States,Seattle,Pennsylvania,15614,East,FUR-TA-88940580,Furniture,Tables,Tables Item 4,337.1
224,CA-2016-823649,13/09/2016,19/09/2016,Same Day,DD-11455,Customer DD-11455,Home Office,United States,Chicago,Washington,55610,West,TEC-PH-42617993,Technology,Phones,Phones Item 68,823.13
225,CA-2016-935269,11/11/2016,14/11/2016,First Class,AA-69568,Customer AA-69568,Consumer,United States,Houston,Pennsylvania,85951,East,FUR-BO-10032797,Furniture,Bookcases,Bookcases Item 66,294.98
226,CA-2017-579828,10/05/2017,13/05/2017,Second Class,DD-98176,Customer DD-98176,Consumer,United States,Chicago,Texas,14292,West,FUR-TA-86881807,Furniture,Tables,Tables Item 5,540.8
